"e3.genes"	"sub.genes"	"RCT"	"RCN"	"RCF"	"PCT"	"CNR.CXNR"	"CNR.CXNP"	"CCR.PPI"	"CCP.PPI"	"CNR.PPI"	"WCR"	"WCP"	"WCRP"	"WCPP"	"WCRS"	"WCRPS"	"WCPS"	"WCPPS"	"WCR.paths"	"WCRS.Paths"	"WCP.paths"	"WCPPS.Paths"
"1616"	"BTRC"	"ELF3"	0.00407772659772423	0.612528007312835	0.137065637065637	NA	0	NA	0.107367236241483	NA	0.0600721298597455	NA	NA	NA	NA	0.0915102949474982	1	0.286013993922316	0.98	NA	"Shigellosis"	NA	"Ubiquitin mediated proteolysis"
"1617"	"BTRC"	"TP53"	0.0914536486492307	0.556996694125176	0.133204633204633	NA	0	NA	0.312702969673158	NA	0.14420679592287	0.161421724352008	NA	0.97	NA	0.0607590212105678	0.99	0.109428624918588	0.78	"Cell cycle"	"Hedgehog signaling pathway"	NA	"Circadian rhythm"
"1618"	"BTRC"	"STAT1"	-0.114355488287244	-0.117784150961174	-0.257400257400257	NA	0.00616236022513321	NA	0.160677613783179	NA	0.057614695817164	0.129468071066144	NA	1	NA	0.105996869417298	0.71	0.203262906319469	0.93	"Herpes simplex infection"	"Ubiquitin mediated proteolysis"	NA	"Shigellosis"
"1619"	"BTRC"	"SP1"	0.461364428040997	0.569914247652367	0.204954954954955	NA	0.291533918298268	NA	0.191546423153991	NA	0.104007475945145	0.138580317086072	NA	0.96	NA	0.265724187709151	0.97	0.414418123724563	1	"Huntington's disease"	"Shigellosis"	NA	"Ubiquitin mediated proteolysis"
"1620"	"BTRC"	"TWIST1"	-0.209114818536013	-0.591002105464866	-0.243886743886744	NA	0	NA	0.0816000897601481	NA	0.0637947289504428	0.111246122819028	NA	0.42	NA	0.0781284720311772	0.98	NA	NA	"Proteoglycans in cancer"	"Shigellosis"	NA	NA
"1621"	"BTRC"	"BTG2"	0.424626821667876	-0.162149295445933	0.0865508365508365	NA	0.0530467104387453	NA	0.194653918237148	NA	0.0784598671448912	0.143444266550205	NA	0.98	NA	0.117587002743456	0.98	NA	NA	"RNA degradation"	"Oocyte meiosis"	NA	NA
"1622"	"BTRC"	"BTG1"	-0.0998285948250559	-0.0377020175737048	-0.167953667953668	NA	0	NA	0.100290725648192	NA	0.0653832226207427	0.143444266550205	NA	0.98	NA	0.090944444980297	1	0.331103782758019	0.88	"RNA degradation"	"Circadian rhythm"	NA	"Ubiquitin mediated proteolysis"
"1625"	"BTRC"	"CCND1"	0.312791470884234	0.0738275080130588	0.187902187902188	NA	0.0721110255092798	NA	0.171607459663702	NA	0.0862125918509443	0.161421724352008	NA	0.97	NA	0.116206300640626	1	0.177006140248054	0.65	"Cell cycle"	"Hedgehog signaling pathway"	NA	"Hippo signaling pathway"
"1626"	"BTRC"	"PTTG1"	-0.465714353020697	0.143588107269567	-0.167310167310167	NA	0.28974253010668	NA	0.203965332996616	NA	0.0862764293953086	0.161421724352008	NA	0.97	NA	0.208057618442532	0.97	0.380090834264475	0.87	"Cell cycle"	"Oocyte meiosis"	NA	"Circadian rhythm"
"1627"	"BTRC"	"CLSPN"	-0.12676796013859	0.205359446676284	-0.0855855855855856	NA	0.0623559067716262	NA	0.183287890807303	NA	0.0393749615479079	NA	NA	NA	NA	0.19070562492039	0.98	0.217946529644047	0.99	NA	"Oocyte meiosis"	NA	"Oocyte meiosis"
"1628"	"BTRC"	"RASSF1"	-0.247630511203908	-0.342705010236323	-0.0456885456885457	NA	0.111692443099093	NA	0.163681433053361	NA	0.140713720124066	0.138852506332027	NA	0.96	NA	0.200388617138282	1	0.198550273073681	0.92	"MicroRNAs in cancer"	"Shigellosis"	NA	"Hippo signaling pathway"
"1629"	"BTRC"	"CASP3"	-0.143923575484136	0.213878929493655	0.0074002574002574	NA	0.024724901510764	NA	0.164807256357897	NA	0.095044770382669	0.165506221849304	NA	1	NA	0.137264518014654	1	0.374288132440453	0.97	"Apoptosis - multiple species"	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1630"	"BTRC"	"BCL2L11"	0.333353022689026	0.834996566523769	0.303732303732304	NA	0.225897387390004	NA	0.202878731683788	NA	0.0411108593713109	0.165506221849304	NA	1	NA	0.184390954541311	1	0.177408214546	0.81	"Apoptosis - multiple species"	"Shigellosis"	NA	"Circadian rhythm"
"1631"	"BTRC"	"MCL1"	-0.0183749545193956	0.149978145596126	-0.0228442728442728	NA	0.0120604537831105	NA	0.128093382983194	NA	0.0581606726902305	0.1429908436637	NA	0.97	NA	0.0920733023909203	0.99	0.115787319444023	0.94	"Apoptosis"	"Ubiquitin mediated proteolysis"	NA	"Hedgehog signaling pathway"
"1632"	"BTRC"	"HNRNPD"	-0.229073236413132	0.483388029983825	-0.0128700128700129	NA	0.178583382597254	NA	0.213339251546025	NA	0.0788961626332809	NA	NA	NA	NA	0.16106987027894	1	0.130037231021241	0.89	NA	"Oocyte meiosis"	NA	"Oocyte meiosis"
"1633"	"BTRC"	"CPEB1"	0.129662014256886	-0.0926033252756577	-0.0286357786357786	NA	0	NA	0.0286691089540498	NA	0	0.136467054038653	NA	0.97	NA	0.0802161854222471	0.99	NA	NA	"Oocyte meiosis"	"Circadian rhythm"	NA	NA
"1634"	"BTRC"	"ELAVL1"	-0.224975073288811	0.367900218425917	-0.0115830115830116	NA	0.125045446283996	NA	0.190239551762236	NA	0.0872190629915962	0.0989043680120782	NA	0.04	NA	0.165806546122581	0.99	0.157616194293815	0.94	"AMPK signaling pathway"	"Oocyte meiosis"	NA	"Shigellosis"
"1635"	"BTRC"	"TERF1"	0.0997064465235055	0.551663159697385	0.0398970398970399	NA	0.00923623607710619	NA	0.262590351522968	NA	0.0400032193235212	NA	NA	NA	NA	0.132271456136907	1	0.275780004543276	0.96	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1636"	"BTRC"	"BMI1"	0.424250372285715	0.435313400269859	0.296975546975547	NA	0.300178518313924	NA	0.164853061965172	NA	0.0510080825876791	0.138852506332027	NA	0.96	NA	0.138089224130667	0.99	NA	NA	"MicroRNAs in cancer"	"Circadian rhythm"	NA	NA
"1637"	"BTRC"	"PFKFB3"	0.100405355806754	-0.634509218046567	-0.153153153153153	NA	0.0169030850945703	NA	0.0795997584800788	NA	0.0179721288672397	0.136277931229329	NA	0.91	NA	0.0831889108281289	1	0.179979654572605	0.79	"Fructose and mannose metabolism"	"Shigellosis"	NA	"Shigellosis"
"1638"	"BTRC"	"EPOR"	0.176761514902382	0.0408183953084751	0.165057915057915	NA	0.0172487872372821	NA	0.109462024353458	NA	0.00924658401819136	0.106973276892112	NA	0.11	NA	0.117228146102314	0.98	NA	NA	"Cytokine-cytokine receptor interaction"	"Ubiquitin mediated proteolysis"	NA	NA
"1639"	"BTRC"	"IFNGR1"	-0.178078722192127	-0.374026807400817	-0.214607464607465	NA	0.0519594458907966	NA	0.114535121608709	NA	0.0311286403182345	0.144736438927432	NA	0.98	NA	0.132402381862146	0.95	0.165754657585464	0.95	"Salmonella infection"	"Shigellosis"	NA	"Circadian rhythm"
"1640"	"BTRC"	"IL10RA"	-0.156924600097421	-0.5284609582698	-0.215894465894466	NA	0.0411746139898033	NA	0.0919420616470941	NA	0.0269581933008596	0.139772149282964	NA	0.94	NA	0.145494807422588	0.9	NA	NA	"Epstein-Barr virus infection"	"Shigellosis"	NA	NA
"1641"	"BTRC"	"PTP4A3"	-0.317021265481655	-0.315846029834589	-0.151866151866152	NA	0.224466240596892	NA	0.170765678144496	NA	0.017492785713533	NA	NA	NA	NA	0.179406646357274	0.99	NA	NA	NA	"Shigellosis"	NA	NA
"1643"	"BTRC"	"PHLPP1"	0.0726251085232392	0.465738837598889	0.168275418275418	NA	0	NA	0.180849016223569	NA	0.041504853757646	0.099832460421786	NA	0	NA	0.0988447329723743	0.99	0.208774484875622	0.69	"PI3K-Akt signaling pathway"	"Wnt signaling pathway"	NA	"Circadian rhythm"
"1644"	"BTRC"	"HRAS"	-0.314595008406726	-0.324948467243432	-0.18951093951094	NA	0.139109995390552	NA	0.147858355156018	NA	0.0639869786950092	0.1429908436637	NA	0.97	NA	0.231500331457723	1	0.226241057084066	0.9	"Apoptosis"	"Shigellosis"	NA	"Shigellosis"
"1645"	"BTRC"	"FN1"	-0.0357719031986401	-0.431941343700878	-0.123873873873874	NA	0.00437478639259807	NA	0.256216319726187	NA	0.0861033861323019	0.133142661452324	NA	0.98	NA	0.125729867353982	0.99	0.131087082132754	0.78	"Bacterial invasion of epithelial cells"	"Shigellosis"	NA	"Shigellosis"
"1647"	"BTRC"	"CTTN"	-0.108108906441198	-0.0525266765059013	-0.0476190476190476	NA	0	NA	0.143354594077084	NA	0.0418945792445108	0.160153456341005	NA	0.99	NA	0.0655516014213094	0.99	0.298483383625201	0.99	"Pathogenic Escherichia coli infection"	"Hedgehog signaling pathway"	NA	"Ubiquitin mediated proteolysis"
"1648"	"BTRC"	"FGD1"	-0.125445581443886	0.31971246405804	-0.00965250965250965	NA	0.142009389360939	NA	0.13073791403269	NA	0.029907430227729	0.113781773056308	NA	0.5	NA	0.132369886097799	0.97	0.128448366936027	1	"Regulation of actin cytoskeleton"	"Oocyte meiosis"	NA	"Hippo signaling pathway"
"1649"	"BTRC"	"FGD3"	0.351494886384312	0.269939149922476	0.351029601029601	NA	0.0577350269189626	NA	0.100514008396282	NA	0.0381246425831512	0.113781773056308	NA	0.5	NA	0.107976834656751	0.99	0.133658798233914	0.92	"Regulation of actin cytoskeleton"	"Oocyte meiosis"	NA	"Hedgehog signaling pathway"
"1650"	"BTRC"	"CDH1"	0.0432343263766421	0.65342922829593	0.25965250965251	NA	0.0255550625999976	NA	0.167750704506912	NA	0.0693653206906364	0.160153456341005	NA	0.99	NA	0.131434895440967	0.98	0.137957096475045	0.9	"Pathogenic Escherichia coli infection"	"Hedgehog signaling pathway"	NA	"Hedgehog signaling pathway"
"1651"	"BTRC"	"USP47"	0.419544917390345	0.539876683039128	0.285392535392535	NA	0.25865507825249	NA	0.120976396904071	NA	0.0407569572969611	NA	NA	NA	NA	0.226074337782784	0.99	0.234494902138377	0	NA	"Shigellosis"	NA	"Shigellosis"
"1652"	"BTRC"	"BST2"	0.0315029519365043	-0.464591355048757	-0.065958815958816	NA	0.00877733458775107	NA	0.15047387301441	NA	0.0155643201591173	NA	NA	NA	NA	0.148340023719449	0.99	0.281411715184626	0	NA	"Shigellosis"	NA	"Shigellosis"
"1653"	"FBXL2"	"CCND3"	-0.169716345245079	0.424094686501892	0.00321750321750322	NA	0	NA	0.113340643988606	NA	0.0346479464337619	0.118945329120662	NA	0.99	NA	NA	NA	NA	NA	"Cell cycle"	NA	NA	NA
"1654"	"FBXL2"	"PCYT1A"	-0.194020868192419	-0.473780383806509	-0.23970398970399	0.0776556776556777	0.0071636748403701	NA	0.101709525543122	NA	0	0.0948675290673254	NA	0.56	NA	NA	NA	NA	NA	"Metabolic pathways"	NA	NA	NA
"1655"	"FBXL3"	"CRY1"	0.47160079472457	0.355209116880991	0.188223938223938	0.137844611528822	0.370397669610586	0	0.167757612613539	0.745640099997383	0.0990147542976674	0.20586607135492	0.228873301493979	1	0.3	0.14367582633831	0.98	0.0864968575633132	0.21	"Circadian rhythm"	"Circadian rhythm"	"Circadian rhythm"	"Circadian rhythm"
"1656"	"FBXL4"	"KDM4A"	0.18566153575978	-0.137566850282032	-0.0144787644787645	-0.0758738277919864	0.114962002188664	0	0.086562385704119	0.0727966169250261	0.0845154254728517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1657"	"FBXL5"	"ABL1"	0.108492605217262	-0.0487018278044215	0.0572715572715573	NA	0.0389003608921824	NA	0.0912573915687937	NA	0	0.2307648592518	NA	0.98	NA	NA	NA	NA	NA	"Cell cycle"	NA	NA	NA
"1658"	"FBXL7"	"AURKA"	-0.231593179422734	-0.202422839035873	-0.123230373230373	NA	0.00548639551887549	NA	0.0681896457254043	NA	0.0654031080295421	0.0934537998645405	NA	0.98	NA	NA	NA	NA	NA	"Oocyte meiosis"	NA	NA	NA
"1659"	"KDM2B"	"HIST2H2AC"	-0.0226402472726996	0.0245793882994387	-0.0431145431145431	-0.20364977674238	0.0184330274932579	0	0.094214699399294	0.0913434952046003	0.0442157688285382	0.0987061274748713	0.142177932631073	0.01	0.83	NA	NA	NA	NA	"Alcoholism"	NA	"Alcoholism"	NA
"1660"	"FBXL12"	"XRCC5"	-0.29117907843015	-0.365398343542166	-0.284749034749035	0.198928056070913	0.294051795729002	0	0.225243624573047	0.0813142509370178	0	0.157053738152902	0.182136891446826	0.95	0.33	NA	NA	NA	NA	"Non-homologous end-joining"	NA	"Non-homologous end-joining"	NA
"1661"	"FBXL12"	"CAMK1"	0.23274889098081	0.26187702906549	0.17985842985843	0.20717377860235	0.287068974013967	0	0.0612066478926411	0.100182252863504	0	0.112350390238957	0.186409517149451	0.55	0.09	NA	NA	NA	NA	"Oxytocin signaling pathway"	NA	"Oxytocin signaling pathway"	NA
"1662"	"FBXL14"	"DUSP6"	-0.144717903595693	0.281966865273002	-0.143822393822394	NA	0	NA	0.040703906134258	NA	0	0.0652240580018543	NA	0.75	NA	NA	NA	NA	NA	"Transcriptional misregulation in cancer"	NA	NA	NA
"1663"	"FBXL14"	"SNAI2"	-0.180365093601175	0.380860519677705	-0.0225225225225225	NA	0	NA	0.0406085498119544	NA	0	0.069187961631526	NA	0.82	NA	NA	NA	NA	NA	"Adherens junction"	NA	NA	NA
"1664"	"FBXL14"	"SNAI1"	-0.0411782977298039	-0.131890995587062	-0.198841698841699	NA	0.0063005330791527	NA	0.115380805588918	NA	0	0.069187961631526	NA	0.82	NA	NA	NA	NA	NA	"Adherens junction"	NA	NA	NA
"1665"	"FBXL14"	"TWIST1"	-0.111190120938553	-0.136144475374351	-0.123230373230373	NA	0	NA	0.0416239202741155	NA	0	0.0700616644218958	NA	0.94	NA	NA	NA	NA	NA	"Proteoglycans in cancer"	NA	NA	NA
"1666"	"FBXL15"	"SMURF2"	-0.4856200433351	-0.625081929215026	-0.216537966537967	-0.177570093457944	0.346631404545324	0.196424357647511	0.158725270985978	0.148448820652068	0.074215604399294	0.230368387097073	0.179205646945104	0.98	0.99	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	"Hedgehog signaling pathway"	NA
"1667"	"FBXL15"	"WWP2"	0.0745290702506086	0.504479286999882	0.0904118404118404	-0.0546902042229145	0.00893799606486648	0.172813147658988	0.0983771136405621	0.0954372933709514	0.0480986070243882	0.230368387097073	0.138874498082074	0.98	0.68	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"	NA
"1668"	"FBXL17"	"BACH1"	0.0759571227217162	0.310297012587887	0.00579150579150579	-0.00921052631578947	0.213157819776064	0	0.0634391535129469	0.101673173818553	0.0345857231933037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1669"	"FBXL19"	"RAC1"	-0.0506342998713361	-0.262223970719768	0.0759330759330759	0.00828828828828829	0.0177935690120956	0	0.088485181300261	0.0464564299372239	0	0.17628277529913	0.147075125096083	1	0.99	NA	NA	NA	NA	"Shigellosis"	NA	"Viral myocarditis"	NA
"1670"	"FBXL19"	"RHOA"	-0.209109673357187	-0.573350978705041	-0.264800514800515	0.0551351351351351	0.0439598780564443	0	0.0841701678636094	0.0994481284531463	0	0.171183428753614	0.1261936880876	0.97	0.9	NA	NA	NA	NA	"Sphingolipid signaling pathway"	NA	"mTOR signaling pathway"	NA
"1671"	"FBXL19"	"IL1RL1"	-0.165015366717502	-0.295530918508758	-0.212355212355212	NA	0.00857067648383749	NA	0.0267739776300833	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1672"	"FBXL21"	"CRY1"	0.0835478390634546	0.0354512571397296	0.00278115494229627	NA	0	NA	0.12389218822435	NA	0.153392997769474	0.0323285022837886	NA	0.49	NA	NA	NA	NA	NA	"Circadian rhythm"	NA	NA	NA
"1673"	"FBXL21"	"CRY2"	0.0701375881032449	-0.0135366038065397	-0.00620411487127629	NA	0	NA	0.0910762627612648	NA	0.146548661089462	0.0323285022837886	NA	0.49	NA	NA	NA	NA	NA	"Circadian rhythm"	NA	NA	NA
"1674"	"FBXL22"	"FLNC"	0.284572585607933	-0.165952895000435	-0.0418275418275418	NA	0.102261998512983	NA	0.111150013111166	NA	0	0.0782446771278541	NA	0.99	NA	NA	NA	NA	NA	"Focal adhesion"	NA	NA	NA
"1713"	"CDC20"	"CENPF"	0.691286119936649	0.793946595626425	0.603603603603604	0.469230769230769	0.44816538560233	0	0.234239920759995	0.105210764930394	0.0154820280555658	NA	NA	NA	NA	0.295551335169838	0.99	0.10608438968296	0	NA	"Cell cycle"	NA	"Cell cycle"
"1714"	"CDC20"	"AXIN2"	-0.45037540458725	0.102223937874167	-0.143822393822394	NA	0.176099038162743	NA	0.144498653413576	NA	0.040961596025952	0.168333854998567	0.208867663047129	0.91	0.75	0.134550694551327	0.99	NA	NA	"Pathways in cancer"	"Cell cycle"	"Colorectal cancer"	NA
"1715"	"CDC20"	"MCL1"	-0.0523465671631531	0.00348910850599246	0.10971685971686	0.0945054945054945	0.0261056061282285	0	0.132218988281345	0.126536066076136	0.0662791257767322	0.209126372486971	0.206778896673026	0.99	0.76	0.0993136098276114	0.97	0.104172639830941	0.9	"MicroRNAs in cancer"	"HTLV-I infection"	"MicroRNAs in cancer"	"Oocyte meiosis"
"1716"	"CDC20"	"PHF8"	-0.21404704418729	0.10960471384216	-0.0183397683397683	-0.0043956043956044	0.0996952062570447	0	0.239401565211645	0.105146360451979	0.143604772516253	NA	NA	NA	NA	0.131928137955605	0.99	0.17760165865335	0.85	NA	"Ubiquitin mediated proteolysis"	NA	"Ubiquitin mediated proteolysis"
"1717"	"CDC20"	"REV1"	-0.218705081266394	-0.147515894785578	0.0389317889317889	NA	0.118722208324418	NA	0.131439104050518	NA	0.0668900062090651	0.252232665671282	0.162893920001425	0.99	0.1	0.139832003515129	0.99	NA	NA	"Fanconi anemia pathway"	"Ubiquitin mediated proteolysis"	"Fanconi anemia pathway"	NA
"1718"	"CDC20"	"SP100"	-0.128667183972273	-0.110186701841092	-0.201737451737452	0.200732600732601	0.0197403935851767	0	0.113346170630728	0.081227716184606	0.0113607026766471	0.175660003698749	0.220101850410086	0.96	0.97	0.127286404707867	0.98	0.392995624519981	0.96	"Herpes simplex infection"	"HTLV-I infection"	"Herpes simplex infection"	"Ubiquitin mediated proteolysis"
"1720"	"RNF128"	"ARPC5"	-0.0546091327370562	0.0221573594823812	-0.0572715572715573	NA	0	NA	0.0765587618704662	NA	0	0.0522382023955891	NA	0.96	NA	NA	NA	NA	NA	"Fc gamma R-mediated phagocytosis"	NA	NA	NA
"1721"	"RNF5"	"UBE2L3"	0.210179783851948	0.216491348883545	0.0785070785070785	-0.425	0.34561185607247	0	0.188724882726628	0.0726633887228273	0.0258630300055936	0.23877681277832	0.425898820121383	0.98	1	0.130201651444783	0.97	0.379163470821962	0.94	"Parkinson's disease"	"Protein processing in endoplasmic reticulum"	"Parkinson's disease"	"Protein processing in endoplasmic reticulum"
"1722"	"TRIM25"	"ZFHX3"	0.0482374547605814	0.289510581254651	-0.00707850707850708	-0.0467289719626168	0.0828517156108491	0.0314109757935369	0.124739595569939	0.0819028359347922	0.0372677996249965	0.0730327601460664	0.11521853397148	0.0600000000000001	0.9	0.157527508067141	0.98	0.172398170395303	0.51	"Signaling pathways regulating pluripotency of stem cells"	"NF-kappa B signaling pathway"	"Signaling pathways regulating pluripotency of stem cells"	"RIG-I-like receptor signaling pathway"
"1723"	"RNF31"	"RIPK1"	0.033565470437192	-0.259116393384077	-0.0112612612612613	0.0993423329871928	0.00646737995740689	0.296682275201737	0.163668035535649	0.164086687306502	0.227012302382251	0.133076828186884	0.298608278129637	0.99	0.79	NA	NA	NA	NA	"Hepatitis C"	NA	"RIG-I-like receptor signaling pathway"	NA
"1724"	"RNF126"	"FLT3"	-0.0307515575595969	0.0751186377136348	0.0398970398970399	NA	0	NA	0.0763338317643485	NA	0	0.214082985403875	0.346924603464185	1	0.46	NA	NA	NA	NA	"Acute myeloid leukemia"	NA	"Hematopoietic cell lineage"	NA
"1725"	"RNF126"	"MET"	-0.0400359306823858	-0.39481066696982	-0.0482625482625483	-0.174157303370787	0.00797997940609372	0	0.050166645763902	0.0798070547277974	0.0172928615966519	0.212385507772165	0.373793319725329	0.99	0.82	NA	NA	NA	NA	"Bacterial invasion of epithelial cells"	NA	"Bacterial invasion of epithelial cells"	NA
"1726"	"RNF126"	"CXCR4"	0.0491140456344051	0.151293275926951	-0.0727155727155727	-0.515957446808511	0.0276143253840581	0	0.080433515026497	0.0724569914257232	0	0.206967986968762	0.358959702670842	1	0.77	NA	NA	NA	NA	"Endocytosis"	NA	"Endocytosis"	NA
"1727"	"RNF43"	"FZD5"	-0.0984791399683836	-0.39586018518233	-0.179214929214929	NA	0	NA	0.0845830359372393	NA	0.14213381090374	0.085996340592654	NA	0.99	NA	NA	NA	NA	NA	"mTOR signaling pathway"	NA	NA	NA
"1728"	"RNF26"	"SQSTM1"	-0.0152345786222654	-0.0123427780655972	0.0865508365508365	NA	0	NA	0.142508039915169	NA	0	0.0629159816679081	NA	0	NA	NA	NA	NA	NA	"Osteoclast differentiation"	NA	NA	NA
"1729"	"RNF26"	"IRF3"	0.0790022781680131	0.354071575665419	0.203346203346203	NA	0.0419927939829487	NA	0.154303349962092	NA	0.024433888871261	0.0940720610098296	NA	0.99	NA	NA	NA	NA	NA	"Hepatitis B"	NA	NA	NA
"1730"	"RNF111"	"PML"	-0.207279303183032	-0.322392335731673	-0.19015444015444	NA	0.212825986562195	NA	0.0910089193111602	NA	0.111111111111111	0.258489881004232	NA	0.97	NA	NA	NA	NA	NA	"Ubiquitin mediated proteolysis"	NA	NA	NA
"1731"	"RNF115"	"FLT3"	0.0380844106839127	0.0387944740988842	0.0466537966537967	NA	0	NA	0.139416784706261	NA	0	0.107661869593585	0.195611460418069	0.96	1	NA	NA	NA	NA	"Acute myeloid leukemia"	NA	"Cytokine-cytokine receptor interaction"	NA
"1732"	"RNF115"	"MET"	-0.00354772235982751	0.332156047948362	-0.0344272844272844	-0.0902145166029974	0	0	0.0405143695670331	0.8333733849198	0.0263157894736842	0.119240905997256	0.195611460418069	0.99	1	NA	NA	NA	NA	"Bacterial invasion of epithelial cells"	NA	"Cytokine-cytokine receptor interaction"	NA
"1733"	"RNF115"	"CXCR4"	-0.018353768280847	-0.0650507210451871	0.0376447876447876	0.00116144018583043	0	0	0.0540557619349325	0.860983011304454	0	0.109639533982886	0.195611460418069	0.97	1	NA	NA	NA	NA	"Endocytosis"	NA	"Cytokine-cytokine receptor interaction"	NA
"1734"	"RNF125"	"MAVS"	0.112556734435235	0.513878297122124	0.0717503217503218	NA	0.00533943088544165	NA	0.0564613676160463	NA	0	0.128937750216164	NA	0.98	NA	0.0829155104601466	0.8	0.0884585688506313	0.23	"Hepatitis B"	"RIG-I-like receptor signaling pathway"	NA	"RIG-I-like receptor signaling pathway"
"1735"	"RNF125"	"JAK1"	0.334244434590144	0.779463069633822	0.294079794079794	NA	0.267309887593738	NA	0.126990931544882	NA	0.074535599249993	0.137658638460584	NA	0.97	NA	0.142118179164866	0.8	0.355741059014936	0.37	"EGFR tyrosine kinase inhibitor resistance"	"RIG-I-like receptor signaling pathway"	NA	"RIG-I-like receptor signaling pathway"
"1736"	"RNF125"	"TP53"	0.0665391498125183	-0.599018996470559	-0.232947232947233	NA	0	NA	0.144906436071722	NA	0.0432337701167117	0.14394365206818	NA	0.98	NA	0.0385070369269798	0.04	0.097491823571208	0.61	"Huntington's disease"	"RIG-I-like receptor signaling pathway"	NA	"RIG-I-like receptor signaling pathway"
